Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-05-11,18500.0,3.9,5.6,3.5,3.75,0.83,13.26195652173913,907300,-37450,12201
CE,2022-05-12,18500.0,3.6,5.2,3.25,4.75,1.0,11.671442215854823,940300,33000,12220
CE,2022-05-13,18500.0,4.4,4.85,2.8,3.1,0.33,7.839530332681018,919300,-21000,4006
CE,2022-05-16,18500.0,4.15,4.15,1.9,2.3,1.42,17.33639143730887,894650,-24650,5669
CE,2022-05-17,18500.0,2.25,2.5,1.65,1.85,1.11,16.582010582010582,825400,-69250,6268
CE,2022-05-18,18500.0,1.9,2.8,1.55,2.05,1.18,37.441624365482234,766600,-58800,7376
CE,2022-05-19,18500.0,1.95,2.7,1.5,1.7,3.86,90.72292993630573,1533900,767300,28487
CE,2022-05-20,18500.0,2.0,2.0,0.7,0.8,1.96,84.82852807283763,1373500,-160400,55902
CE,2022-05-23,18500.0,0.8,0.9,0.65,0.7,0.31,25.175872093023255,1128800,-244700,17321
CE,2022-05-24,18500.0,0.75,0.85,0.6,0.75,0.86,27.61824953445065,1042400,-86400,14831
CE,2022-05-25,18500.0,0.6,0.8,0.45,0.65,1.37,8.992917220008854,1067250,24850,20315
CE,2022-05-26,18500.0,0.25,2.8,0.05,0.1,1.12,9.767222935387249,719950,-347300,22826
